Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Day,Order Day of Week,Order to Ship Duration,Total Revenue,Average Profit per Unit,Profit Margin,Discounted Sales,High Value Customer,Category,Sub-Category,Product Name,printer_related,Customer Name,Segment,Country
CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,OFF-AP-10002495,99.28,2,0.2,12.41,2017,4,24,0,3,198.56,6.205,0.125,79.424,True,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",False,Damala Kotsonis,Corporate,United States
CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,OFF-BI-10002813,1.188,2,0.7,-0.99,2017,4,24,0,3,2.376,-0.495,-0.8333333333333334,0.35640000000000005,True,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,False,Damala Kotsonis,Corporate,United States
CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,OFF-BI-10002414,7.518,2,0.7,-5.7638,2017,4,24,0,3,15.036,-2.8819,-0.7666666666666666,2.2554000000000003,True,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,False,Damala Kotsonis,Corporate,United States
CA-2017-143798,2017-12-10,2017-12-12,First Class,AW-10840,OFF-PA-10000788,10.368,2,0.2,3.6288,2017,12,10,6,2,20.736,1.8144,0.35,8.294400000000001,False,Office Supplies,Paper,Xerox 210,False,Anthony Witt,Consumer,United States
CA-2017-143798,2017-12-10,2017-12-12,First Class,AW-10840,FUR-FU-10004306,310.88,2,0.2,23.316,2017,12,10,6,2,621.76,11.658,0.075,248.704,False,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,False,Anthony Witt,Consumer,United States
CA-2014-142839,2014-08-16,2014-08-20,Standard Class,TS-21610,FUR-TA-10001539,853.092,6,0.4,-227.4912,2014,8,16,5,4,5118.552,-37.9152,-0.26666666666666666,511.85519999999997,True,Furniture,Tables,Chromcraft Rectangular Conference Tables,False,Troy Staebel,Consumer,United States
CA-2017-129833,2017-12-09,2017-12-15,Standard Class,HF-14995,OFF-PA-10000575,33.45,5,0.0,15.387,2017,12,9,5,6,167.25,3.0774,0.45999999999999996,33.45,True,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",False,Herbert Flentye,Consumer,United States
CA-2017-129833,2017-12-09,2017-12-15,Standard Class,HF-14995,OFF-BI-10004182,10.4,5,0.0,5.096,2017,12,9,5,6,52.0,1.0192,0.49,10.4,True,Office Supplies,Binders,Economy Binders,False,Herbert Flentye,Consumer,United States
US-2016-154361,2016-03-14,2016-03-19,Standard Class,HZ-14950,FUR-FU-10004020,21.88,5,0.2,6.2905,2016,3,14,0,5,109.39999999999999,1.2581,0.2875,17.504,False,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,False,Henia Zydlo,Consumer,United States
US-2016-158708,2016-06-26,2016-06-29,Second Class,AB-10255,TEC-AC-10003133,13.616,2,0.2,3.5742,2016,6,26,6,3,27.232,1.7871,0.2625,10.892800000000001,False,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,False,Alejandro Ballentine,Home Office,United States
CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,TEC-AC-10002006,63.96,4,0.0,19.8276,2015,9,25,4,3,255.84,4.9569,0.31,63.96,True,Technology,Accessories,Memorex Micro Travel Drive 16 GB,False,Phillina Ober,Home Office,United States
CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,OFF-BI-10003314,14.46,3,0.0,7.0854,2015,9,25,4,3,43.38,2.3618,0.49,14.46,True,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,False,Phillina Ober,Home Office,United States
CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,TEC-PH-10002726,104.98,2,0.0,52.49,2015,9,25,4,3,209.96,26.245,0.5,104.98,True,Technology,Phones,netTALK DUO VoIP Telephone Service,False,Phillina Ober,Home Office,United States
CA-2015-148376,2015-12-27,2015-12-31,Standard Class,AG-10900,OFF-AP-10000240,106.96,2,0.0,31.0184,2015,12,27,6,4,213.92,15.5092,0.29000000000000004,106.96,True,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,False,Arthur Gainer,Consumer,United States
CA-2015-148376,2015-12-27,2015-12-31,Standard Class,AG-10900,OFF-LA-10002381,21.56,7,0.0,10.3488,2015,12,27,6,4,150.92,1.4784000000000002,0.48000000000000004,21.56,True,Office Supplies,Labels,Avery 497,False,Arthur Gainer,Consumer,United States
CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,OFF-BI-10000320,11.808,2,0.2,4.2804,2015,7,13,0,2,23.616,2.1402,0.36250000000000004,9.4464,True,Office Supplies,Binders,GBC Plastic Binding Combs,False,Natalie DeCherney,Consumer,United States
CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,FUR-CH-10000595,1931.04,9,0.1,321.84,2015,7,13,0,2,17379.36,35.76,0.16666666666666666,1737.936,True,Furniture,Chairs,Safco Contoured Stacking Chairs,False,Natalie DeCherney,Consumer,United States
CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,OFF-PA-10000349,9.96,2,0.0,4.6812,2015,7,13,0,2,19.92,2.3406,0.4699999999999999,9.96,True,Office Supplies,Paper,Easy-staple paper,False,Natalie DeCherney,Consumer,United States
CA-2014-139857,2014-02-02,2014-02-06,Standard Class,CD-12790,OFF-FA-10001843,12.35,5,0.0,5.8045,2014,2,2,6,4,61.75,1.1609,0.47000000000000003,12.35,True,Office Supplies,Fasteners,Staples,False,Cynthia Delaney,Home Office,United States
CA-2016-106306,2016-03-08,2016-03-08,Same Day,PG-18820,OFF-BI-10003676,9.702,3,0.7,-7.1148,2016,3,8,1,0,29.106,-2.3716,-0.7333333333333333,2.9106000000000005,True,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",False,Patrick Gardner,Consumer,United States
CA-2015-100545,2015-11-22,2015-11-26,Standard Class,IM-15070,OFF-BI-10003638,11.61,2,0.7,-9.288,2015,11,22,6,4,23.22,-4.644,-0.8,3.4830000000000005,True,Office Supplies,Binders,GBC Durable Plastic Covers,False,Irene Maddox,Consumer,United States
CA-2015-145401,2015-01-30,2015-02-04,Standard Class,JP-15520,OFF-PA-10004405,14.304,6,0.2,5.0064,2015,1,30,4,5,85.824,0.8344,0.35000000000000003,11.443200000000001,True,Office Supplies,Paper,Rediform Voice Mail Log Books,False,Jeremy Pistek,Consumer,United States
US-2017-124968,2017-09-08,2017-09-13,Second Class,MM-18055,FUR-TA-10004289,765.625,7,0.5,-566.5625,2017,9,8,4,5,5359.375,-80.9375,-0.74,382.8125,True,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,False,Michelle Moray,Consumer,United States
CA-2017-104003,2017-10-07,2017-10-13,Standard Class,DC-13285,FUR-BO-10003965,307.666,2,0.15,-14.4784,2017,10,7,5,6,615.332,-7.2392,-0.047058823529411764,261.5161,True,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,False,Debra Catini,Consumer,United States
CA-2016-154788,2016-04-30,2016-05-04,Standard Class,JL-15835,OFF-BI-10003314,7.712,2,0.2,2.7956,2016,4,30,5,4,15.424,1.3978,0.3625,6.1696,True,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,False,John Lee,Consumer,United States
CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,OFF-AP-10001563,242.9,5,0.0,70.441,2016,5,19,3,5,1214.5,14.0882,0.29,242.9,True,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,False,Bradley Nguyen,Consumer,United States
CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,OFF-ST-10004123,454.9,5,0.0,0.0,2016,5,19,3,5,2274.5,0.0,0.0,454.9,True,Office Supplies,Storage,Safco Industrial Wire Shelving System,False,Bradley Nguyen,Consumer,United States
CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,FUR-FU-10002088,35.92,4,0.0,15.0864,2016,5,19,3,5,143.68,3.7716,0.42,35.92,True,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,False,Bradley Nguyen,Consumer,United States
CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,FUR-FU-10000010,39.76,8,0.0,12.3256,2016,5,19,3,5,318.08,1.5407,0.31,39.76,True,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",False,Bradley Nguyen,Consumer,United States
CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,OFF-BI-10002824,47.744,4,0.2,14.92,2016,5,19,3,5,190.976,3.73,0.3125,38.1952,True,Office Supplies,Binders,Recycled Easel Ring Binders,False,Bradley Nguyen,Consumer,United States
US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,TEC-PH-10001061,159.984,2,0.2,11.9988,2015,12,20,6,5,319.968,5.9994,0.075,127.98720000000002,True,Technology,Phones,Apple iPhone 5C,False,Katherine Ducich,Consumer,United States
US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,TEC-AC-10000736,255.968,4,0.2,51.1936,2015,12,20,6,5,1023.872,12.7984,0.2,204.7744,True,Technology,Accessories,Logitech G600 MMO Gaming Mouse,False,Katherine Ducich,Consumer,United States
US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,FUR-BO-10003966,359.058,3,0.3,-71.8116,2015,12,20,6,5,1077.174,-23.9372,-0.2,251.34059999999997,True,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",False,Katherine Ducich,Consumer,United States
CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,OFF-AP-10000828,434.352,3,0.2,43.4352,2015,12,19,5,1,1303.056,14.4784,0.1,347.4816,True,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,False,Jay Kimmel,Consumer,United States
CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,OFF-AP-10002906,3.552,2,0.2,0.444,2015,12,19,5,1,7.104,0.222,0.125,2.8416,True,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,False,Jay Kimmel,Consumer,United States
CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,OFF-AP-10003860,88.832,4,0.2,7.7728,2015,12,19,5,1,355.328,1.9432,0.08750000000000001,71.0656,True,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,False,Jay Kimmel,Consumer,United States
US-2017-164056,2017-04-29,2017-05-04,Second Class,FM-14215,FUR-TA-10001307,1048.35,5,0.4,-69.89,2017,4,29,5,5,5241.75,-13.978,-0.06666666666666668,629.0099999999999,True,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",False,Filia McAdams,Corporate,United States
CA-2016-106894,2016-02-07,2016-02-07,Same Day,CA-12265,TEC-AC-10003063,100.0,4,0.0,21.0,2016,2,7,6,0,400.0,5.25,0.21,100.0,True,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,False,Christina Anderson,Consumer,United States
CA-2016-106894,2016-02-07,2016-02-07,Same Day,CA-12265,OFF-LA-10001045,7.83,3,0.0,3.6018,2016,2,7,6,0,23.490000000000002,1.2006,0.45999999999999996,7.83,True,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,False,Christina Anderson,Consumer,United States
CA-2014-125136,2014-09-28,2014-10-03,Standard Class,KD-16495,OFF-PA-10001457,96.256,8,0.2,31.2832,2014,9,28,6,5,770.048,3.9104,0.325,77.0048,True,Office Supplies,Paper,White GlueTop Scratch Pads,False,Keith Dawkins,Corporate,United States
CA-2014-125136,2014-09-28,2014-10-03,Standard Class,KD-16495,OFF-PA-10001804,10.688,2,0.2,3.7408,2014,9,28,6,5,21.376,1.8704,0.35,8.550400000000002,True,Office Supplies,Paper,Xerox 195,False,Keith Dawkins,Corporate,United States
CA-2017-101483,2017-07-29,2017-08-01,Second Class,AG-10675,OFF-AP-10002082,34.848,2,0.2,6.534,2017,7,29,5,3,69.696,3.267,0.1875,27.8784,True,Office Supplies,Appliances,Holmes HEPA Air Purifier,False,Anna Gayman,Consumer,United States
CA-2017-101483,2017-07-29,2017-08-01,Second Class,AG-10675,TEC-PH-10003442,22.0,5,0.2,1.375,2017,7,29,5,3,110.0,0.275,0.0625,17.6,True,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,False,Anna Gayman,Consumer,United States
CA-2017-101483,2017-07-29,2017-08-01,Second Class,AG-10675,OFF-AR-10002833,4.368,3,0.2,0.3822,2017,7,29,5,3,13.104000000000001,0.12739999999999999,0.0875,3.4944000000000006,True,Office Supplies,Art,Newell 322,False,Anna Gayman,Consumer,United States
CA-2015-130204,2015-09-03,2015-09-09,Standard Class,DB-13120,OFF-ST-10001325,31.44,3,0.0,8.4888,2015,9,3,3,6,94.32000000000001,2.8295999999999997,0.26999999999999996,31.44,True,Office Supplies,Storage,Sterilite Officeware Hinged File Box,False,David Bremer,Corporate,United States
CA-2015-130204,2015-09-03,2015-09-09,Standard Class,DB-13120,TEC-AC-10003038,17.9,2,0.0,3.401,2015,9,3,3,6,35.8,1.7005,0.19,17.9,True,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,False,David Bremer,Corporate,United States
CA-2015-130204,2015-09-03,2015-09-09,Standard Class,DB-13120,TEC-AC-10003590,129.45,5,0.0,46.602,2015,9,3,3,6,647.25,9.3204,0.36,129.45,True,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",False,David Bremer,Corporate,United States
CA-2014-110527,2014-08-09,2014-08-16,Standard Class,ED-13885,OFF-LA-10000262,20.88,8,0.0,9.6048,2014,8,9,5,7,167.04,1.2006,0.45999999999999996,20.88,True,Office Supplies,Labels,Avery 494,False,Emily Ducich,Home Office,United States
CA-2017-152807,2017-10-30,2017-11-03,Standard Class,MC-18100,OFF-PA-10004355,20.736,4,0.2,7.2576,2017,10,30,0,4,82.944,1.8144,0.35,16.588800000000003,True,Office Supplies,Paper,Xerox 231,False,Mick Crebagga,Consumer,United States
CA-2017-152807,2017-10-30,2017-11-03,Standard Class,MC-18100,FUR-FU-10004415,7.168,2,0.2,0.9856,2017,10,30,0,4,14.336,0.4928,0.1375,5.734400000000001,True,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",False,Mick Crebagga,Consumer,United States
CA-2017-152807,2017-10-30,2017-11-03,Standard Class,MC-18100,OFF-ST-10002486,11.168,2,0.2,-2.5128,2017,10,30,0,4,22.336,-1.2564,-0.225,8.9344,True,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,False,Mick Crebagga,Consumer,United States
CA-2017-152807,2017-10-30,2017-11-03,Standard Class,MC-18100,TEC-AC-10001142,442.4,7,0.2,-55.3,2017,10,30,0,4,3096.7999999999997,-7.8999999999999995,-0.125,353.92,True,Technology,Accessories,First Data FD10 PIN Pad,False,Mick Crebagga,Consumer,United States
CA-2014-133270,2014-06-06,2014-06-09,First Class,BM-11785,OFF-AR-10002656,13.36,2,0.0,4.9432,2014,6,6,4,3,26.72,2.4716,0.37,13.36,True,Office Supplies,Art,Sanford Liquid Accent Highlighters,False,Bryan Mills,Consumer,United States
CA-2016-155670,2016-08-13,2016-08-17,Second Class,EM-14065,OFF-BI-10000138,11.232,8,0.7,-8.2368,2016,8,13,5,4,89.856,-1.0296,-0.7333333333333334,3.3696,False,Office Supplies,Binders,Acco Translucent Poly Ring Binders,False,Erin Mull,Consumer,United States
CA-2016-155670,2016-08-13,2016-08-17,Second Class,EM-14065,OFF-PA-10004947,10.272,3,0.2,3.21,2016,8,13,5,4,30.816000000000003,1.07,0.3125,8.217600000000001,False,Office Supplies,Paper,Easy-staple paper,False,Erin Mull,Consumer,United States
US-2014-157406,2014-04-25,2014-04-29,Standard Class,DA-13450,OFF-PA-10003543,10.368,2,0.2,3.6288,2014,4,25,4,4,20.736,1.8144,0.35,8.294400000000001,False,Office Supplies,Paper,Xerox 1985,False,Dianna Arnett,Home Office,United States
US-2014-157406,2014-04-25,2014-04-29,Standard Class,DA-13450,OFF-AR-10002221,6.24,3,0.2,0.546,2014,4,25,4,4,18.72,0.18200000000000002,0.08750000000000001,4.992000000000001,False,Office Supplies,Art,12 Colored Short Pencils,False,Dianna Arnett,Home Office,United States
CA-2015-139094,2015-11-22,2015-11-27,Standard Class,MO-17800,FUR-TA-10004607,206.962,2,0.3,-32.5226,2015,11,22,6,5,413.924,-16.2613,-0.15714285714285714,144.87339999999998,True,Furniture,Tables,Hon 2111 Invitation Series Straight Table,False,Meg O'Connel,Home Office,United States
CA-2017-168837,2017-10-14,2017-10-17,First Class,JW-15955,FUR-FU-10001918,9.46,2,0.0,3.6894,2017,10,14,5,3,18.92,1.8447,0.38999999999999996,9.46,True,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,False,Joni Wasserman,Consumer,United States
CA-2017-116715,2017-12-02,2017-12-05,First Class,VW-21775,OFF-ST-10004340,559.62,9,0.0,151.0974,2017,12,2,5,3,5036.58,16.7886,0.26999999999999996,559.62,True,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",False,Victoria Wilson,Corporate,United States
CA-2017-116715,2017-12-02,2017-12-05,First Class,VW-21775,OFF-PA-10004475,109.92,2,0.0,53.8608,2017,12,2,5,3,219.84,26.9304,0.49,109.92,True,Office Supplies,Paper,Xerox 1940,False,Victoria Wilson,Corporate,United States
CA-2017-116715,2017-12-02,2017-12-05,First Class,VW-21775,OFF-PA-10003893,8.56,2,0.0,3.852,2017,12,2,5,3,17.12,1.926,0.44999999999999996,8.56,True,Office Supplies,Paper,Xerox 1962,False,Victoria Wilson,Corporate,United States
CA-2015-135622,2015-12-08,2015-12-11,Second Class,TT-21460,OFF-PA-10000100,360.712,11,0.2,130.7581,2015,12,8,1,3,3967.832,11.887100000000002,0.36250000000000004,288.5696,True,Office Supplies,Paper,Xerox 1945,False,Tonja Turnell,Home Office,United States
CA-2015-135622,2015-12-08,2015-12-11,Second Class,TT-21460,TEC-PH-10001817,1718.4,6,0.2,150.36,2015,12,8,1,3,10310.400000000001,25.060000000000002,0.08750000000000001,1374.7200000000003,True,Technology,Phones,Wilson Electronics DB Pro Signal Booster,False,Tonja Turnell,Home Office,United States
US-2015-107349,2015-07-13,2015-07-15,First Class,SL-20155,OFF-BI-10001765,41.568,6,0.8,-66.5088,2015,7,13,0,2,249.408,-11.0848,-1.5999999999999999,8.313599999999997,True,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,False,Sara Luxemburg,Home Office,United States
CA-2014-139017,2014-05-11,2014-05-17,Standard Class,RM-19375,TEC-AC-10001013,46.864,2,0.2,7.6154,2014,5,11,6,6,93.728,3.8077,0.1625,37.4912,True,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,False,Raymond Messe,Consumer,United States
CA-2014-141817,2014-01-05,2014-01-12,Standard Class,MB-18085,OFF-AR-10003478,19.536,3,0.2,4.884,2014,1,5,6,7,58.608000000000004,1.6280000000000001,0.25,15.628800000000002,True,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",False,Mick Brown,Consumer,United States
CA-2016-110254,2016-08-04,2016-08-08,Standard Class,ML-17755,OFF-SU-10002573,35.06,2,0.0,10.518,2016,8,4,3,4,70.12,5.259,0.3,35.06,True,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",False,Max Ludwig,Home Office,United States
CA-2016-110254,2016-08-04,2016-08-08,Standard Class,ML-17755,OFF-LA-10004484,4.13,1,0.0,1.8998,2016,8,4,3,4,4.13,1.8998,0.46,4.13,True,Office Supplies,Labels,Avery 476,False,Max Ludwig,Home Office,United States
CA-2016-110254,2016-08-04,2016-08-08,Standard Class,ML-17755,FUR-FU-10001591,109.8,9,0.0,46.116,2016,8,4,3,4,988.1999999999999,5.124,0.42,109.8,True,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,False,Max Ludwig,Home Office,United States
CA-2016-110254,2016-08-04,2016-08-08,Standard Class,ML-17755,OFF-LA-10002034,9.82,2,0.0,4.8118,2016,8,4,3,4,19.64,2.4059,0.49,9.82,True,Office Supplies,Labels,Avery 478,False,Max Ludwig,Home Office,United States
US-2014-158057,2014-03-22,2014-03-26,Standard Class,CC-12685,OFF-BI-10004410,7.644,4,0.7,-5.8604,2014,3,22,5,4,30.576,-1.4651,-0.7666666666666667,2.2932000000000006,True,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",False,Craig Carroll,Consumer,United States
US-2014-158057,2014-03-22,2014-03-26,Standard Class,CC-12685,OFF-BI-10002735,51.465,5,0.7,-39.4565,2014,3,22,5,4,257.32500000000005,-7.891299999999999,-0.7666666666666666,15.439500000000002,True,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,False,Craig Carroll,Consumer,United States
CA-2017-146024,2017-03-02,2017-03-08,Standard Class,SC-20770,OFF-SU-10001935,6.976,4,0.2,-1.3952,2017,3,2,3,6,27.904,-0.3488,-0.2,5.5808,True,Office Supplies,Supplies,Staple remover,False,Stewart Carmichael,Corporate,United States
CA-2017-146024,2017-03-02,2017-03-08,Standard Class,SC-20770,OFF-BI-10003291,12.222,7,0.8,-20.1663,2017,3,2,3,6,85.554,-2.8809,-1.6500000000000001,2.4443999999999995,True,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,False,Stewart Carmichael,Corporate,United States
CA-2016-129686,2016-11-27,2016-11-29,Second Class,GG-14650,OFF-ST-10004337,97.984,2,0.2,-24.496,2016,11,27,6,2,195.968,-12.248,-0.25,78.3872,True,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",False,Greg Guthrie,Corporate,United States
CA-2016-129686,2016-11-27,2016-11-29,Second Class,GG-14650,TEC-AC-10001266,62.4,6,0.2,19.5,2016,11,27,6,2,374.4,3.25,0.3125,49.92,True,Technology,Accessories,Memorex Micro Travel Drive 8 GB,False,Greg Guthrie,Corporate,United States
CA-2014-118976,2014-04-28,2014-05-03,Standard Class,MY-18295,OFF-BI-10001628,20.86,2,0.0,9.387,2014,4,28,0,5,41.72,4.6935,0.45,20.86,True,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",False,Muhammed Yedwab,Corporate,United States
CA-2014-118976,2014-04-28,2014-05-03,Standard Class,MY-18295,OFF-ST-10000877,497.61,9,0.0,129.3786,2014,4,28,0,5,4478.49,14.3754,0.26,497.61,True,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,False,Muhammed Yedwab,Corporate,United States
